dataset_index,synset,true_label,true_class,clean_pred,clean_class,clean_conf,adv_pred,adv_class,adv_conf,attack_success,linf,mean_abs_delta,cam_ssim,cam_l1,cam_cosine
530,n02102040,217,English springer,217,English springer,0.4569424092769623,173,Ibizan hound,0.9991297125816345,True,0.03137257695198059,0.01760503463447094,0.09304925059377019,0.33819589018821716,0.2004554271697998
531,n02102040,217,English springer,217,English springer,0.5136208534240723,157,papillon,0.9998440742492676,True,0.03137257695198059,0.018192414194345474,0.23393811836638742,0.1454790234565735,0.14893782138824463
532,n02102040,217,English springer,217,English springer,0.43900036811828613,200,Tibetan terrier,0.9995390176773071,True,0.03137257695198059,0.018063290044665337,0.5011218341031006,0.07480356842279434,0.7871308922767639
533,n02102040,217,English springer,217,English springer,0.586182177066803,241,EntleBucher,1.0,True,0.03137257695198059,0.018491322174668312,0.5371159911951345,0.1252308338880539,0.8761806488037109
534,n02102040,217,English springer,217,English springer,0.4092555642127991,169,borzoi,0.9987731575965881,True,0.03137257695198059,0.018246904015541077,0.08762613984054629,0.30825287103652954,0.0
535,n02102040,217,English springer,217,English springer,0.5140358209609985,811,space heater,1.0,True,0.03137257695198059,0.017741095274686813,0.5499768284680523,0.10615693032741547,0.40699997544288635
536,n02102040,217,English springer,217,English springer,0.3253452181816101,70,harvestman,0.9789550304412842,True,0.03137257695198059,0.017793266102671623,0.18971639428143597,0.17007648944854736,0.0
537,n02102040,217,English springer,217,English springer,0.5433475971221924,259,Pomeranian,0.9997715353965759,True,0.03137257695198059,0.017835013568401337,0.14352050073230513,0.31040436029434204,0.0
538,n02102040,217,English springer,217,English springer,0.5317314863204956,215,Brittany spaniel,0.9965949654579163,True,0.03137257695198059,0.0184270478785038,0.2252032670623131,0.194944828748703,0.6623305082321167
539,n02102040,217,English springer,217,English springer,0.38303086161613464,218,Welsh springer spaniel,0.9996601343154907,True,0.03137257695198059,0.01811514049768448,0.26688935366950695,0.16209444403648376,0.027175208553671837
540,n02102040,217,English springer,217,English springer,0.5839723348617554,761,remote control,1.0,True,0.03137257695198059,0.017687058076262474,0.3197326009393401,0.15023168921470642,0.09414097666740417
541,n02102040,217,English springer,217,English springer,0.3898784816265106,232,Border collie,0.7747005820274353,True,0.03137257695198059,0.017891068011522293,0.17311942885209555,0.1961083561182022,0.0
542,n02102040,217,English springer,217,English springer,0.3257501721382141,156,Blenheim spaniel,0.9997740387916565,True,0.03137257695198059,0.018140457570552826,0.3135245556062946,0.13209673762321472,0.3287493586540222
543,n02102040,217,English springer,217,English springer,0.657403290271759,166,Walker hound,0.9995647072792053,True,0.03137257695198059,0.01793607883155346,0.3990625944069653,0.14552757143974304,0.058138877153396606
544,n02102040,217,English springer,217,English springer,0.8381178379058838,197,giant schnauzer,0.9991425275802612,True,0.03137257695198059,0.01754905842244625,0.38271862325033956,0.1481378674507141,0.4810677468776703
545,n02102040,217,English springer,217,English springer,0.4724061191082001,247,Saint Bernard,0.9973013997077942,True,0.03137257695198059,0.017873341217637062,0.4748636943099329,0.0943274199962616,0.6896685361862183
547,n02102040,217,English springer,217,English springer,0.38374757766723633,218,Welsh springer spaniel,0.9998388290405273,True,0.03137257695198059,0.01824832335114479,0.027102489846294944,0.28177380561828613,0.0
548,n02102040,217,English springer,217,English springer,0.48550471663475037,200,Tibetan terrier,0.9987030029296875,True,0.03137257695198059,0.018111370503902435,0.13746463799264183,0.19599591195583344,0.026807086542248726
549,n02102040,217,English springer,217,English springer,0.4491455554962158,193,Australian terrier,0.9999998807907104,True,0.03137257695198059,0.017904387786984444,0.29517100239589833,0.2305442988872528,0.5954339504241943
550,n02102040,217,English springer,217,English springer,0.451107919216156,156,Blenheim spaniel,0.9999942779541016,True,0.03137257695198059,0.01787498965859413,0.2605311462337039,0.1746419221162796,0.02990381047129631
551,n02102040,217,English springer,217,English springer,0.6367760896682739,157,papillon,0.9985087513923645,True,0.03137257695198059,0.017712390050292015,0.08078676458595273,0.29061105847358704,0.22524647414684296
552,n02102040,217,English springer,217,English springer,0.4977913796901703,218,Welsh springer spaniel,0.99973064661026,True,0.03137257695198059,0.01792803965508938,0.05415015719470731,0.3271397650241852,0.11752347648143768
553,n02102040,217,English springer,217,English springer,0.38213443756103516,232,Border collie,0.9785215854644775,True,0.03137257695198059,0.01773671805858612,0.43614870269375056,0.09141770005226135,0.7838979959487915
554,n02102040,217,English springer,217,English springer,0.5374136567115784,241,EntleBucher,0.9999967813491821,True,0.03137257695198059,0.017789136618375778,0.47814963368425223,0.24182751774787903,0.844711422920227
555,n02102040,217,English springer,217,English springer,0.2958628833293915,428,barrow,0.9999754428863525,True,0.03137257695198059,0.01819033920764923,0.24891433372202348,0.14575311541557312,0.0
556,n02102040,217,English springer,217,English springer,0.583764910697937,177,Scottish deerhound,0.9998838901519775,True,0.03137257695198059,0.017884373664855957,0.06902809002159871,0.2795179784297943,0.02861488051712513
557,n02102040,217,English springer,217,English springer,0.49358507990837097,151,Chihuahua,0.9976951479911804,True,0.03137257695198059,0.017683634534478188,0.20867614187446587,0.20923537015914917,0.0145692965015769
558,n02102040,217,English springer,217,English springer,0.2638297975063324,700,paper towel,0.9999313354492188,True,0.03137257695198059,0.017348898574709892,0.2315969752772223,0.2525708079338074,0.2170470952987671
559,n02102040,217,English springer,217,English springer,0.39345335960388184,855,thimble,1.0,True,0.03137257695198059,0.017669517546892166,0.2684414572511795,0.16688290238380432,0.4419150650501251
560,n02102040,217,English springer,217,English springer,0.44596993923187256,249,malamute,0.9998929500579834,True,0.03137257695198059,0.01780724711716175,0.20460585901452263,0.20926888287067413,0.3012080490589142
562,n02102040,217,English springer,217,English springer,0.5228264927864075,244,Tibetan mastiff,0.999936580657959,True,0.03137257695198059,0.017959928140044212,0.25463573378664817,0.12878240644931793,0.0
563,n02102040,217,English springer,217,English springer,0.7226813435554504,700,paper towel,0.9987074136734009,True,0.03137257695198059,0.017792856320738792,0.23551866288626697,0.14405134320259094,0.0599503293633461
564,n02102040,217,English springer,217,English springer,0.4656020700931549,700,paper towel,0.9995694756507874,True,0.03137257695198059,0.017917826771736145,0.3017414385733388,0.1282445341348648,0.12994752824306488
565,n02102040,217,English springer,217,English springer,0.508832573890686,215,Brittany spaniel,0.9632945656776428,True,0.03137257695198059,0.01786959171295166,0.22669889627065673,0.17864829301834106,0.5428277254104614
566,n02102040,217,English springer,217,English springer,0.7699835896492004,700,paper towel,0.9999979734420776,True,0.03137257695198059,0.017771674320101738,0.22517365555517704,0.21299302577972412,0.28474873304367065
567,n02102040,217,English springer,217,English springer,0.3908434808254242,257,Great Pyrenees,0.9998210072517395,True,0.03137257695198059,0.017907660454511642,0.24700357691058283,0.14168837666511536,0.22148150205612183
568,n02102040,217,English springer,217,English springer,0.41515475511550903,216,clumber,0.8850300908088684,True,0.03137257695198059,0.017949236556887627,0.16348505696252275,0.2311759740114212,0.015495603904128075
569,n02102040,217,English springer,217,English springer,0.5173381567001343,247,Saint Bernard,0.9968973398208618,True,0.03137257695198059,0.018063247203826904,0.2666220081293047,0.09555050730705261,0.44612017273902893
570,n02102040,217,English springer,217,English springer,0.4199315905570984,348,ram,0.9999276399612427,True,0.03137257695198059,0.017926955595612526,0.3120726576113555,0.13785459101200104,0.4812339246273041
571,n02102040,217,English springer,217,English springer,0.6494896411895752,700,paper towel,0.9999217987060547,True,0.03137257695198059,0.017778640612959862,0.3224978676204105,0.11533920466899872,0.1598225086927414
572,n02102040,217,English springer,217,English springer,0.5667287707328796,169,borzoi,0.9990205764770508,True,0.03137257695198059,0.018066763877868652,0.4662590532619317,0.10480672121047974,0.059414930641651154
573,n02102040,217,English springer,217,English springer,0.40678635239601135,232,Border collie,0.9643723368644714,True,0.03137257695198059,0.018559684976935387,0.38952939108468043,0.13868042826652527,0.17413316667079926
574,n02102040,217,English springer,217,English springer,0.47577032446861267,232,Border collie,0.8852073550224304,True,0.03137257695198059,0.018601054325699806,0.17530937885418196,0.1912086457014084,0.13792192935943604
575,n02102040,217,English springer,217,English springer,0.5073577165603638,219,cocker spaniel,0.9999645948410034,True,0.03137257695198059,0.01766897179186344,0.23211724043283702,0.2884383797645569,0.2952541410923004
576,n02102040,217,English springer,217,English springer,0.4647625982761383,700,paper towel,0.9816778302192688,True,0.03137257695198059,0.017894912511110306,0.13979343890493393,0.19513823091983795,0.012593470513820648
577,n02102040,217,English springer,217,English springer,0.2787196636199951,156,Blenheim spaniel,0.9998194575309753,True,0.03137257695198059,0.017615042626857758,0.21843215981233322,0.2098170816898346,0.24505774676799774
578,n02102040,217,English springer,217,English springer,0.2528913915157318,700,paper towel,0.9999430179595947,True,0.03137257695198059,0.017792262136936188,0.3303313733286885,0.17435277998447418,0.3708541989326477
579,n02102040,217,English springer,217,English springer,0.4424172639846802,195,Boston bull,0.996807873249054,True,0.03137257695198059,0.017805926501750946,0.29797361282700274,0.1642197221517563,0.09673967957496643
580,n02102040,217,English springer,217,English springer,0.3721413016319275,805,soccer ball,0.999998927116394,True,0.03137257695198059,0.018388696014881134,0.551409105388117,0.0944870114326477,0.0
581,n02102040,217,English springer,217,English springer,0.2976117432117462,218,Welsh springer spaniel,0.9999655485153198,True,0.03137257695198059,0.017734691500663757,0.13423383649756637,0.2366473376750946,0.13295742869377136
582,n02102040,217,English springer,217,English springer,0.4592544734477997,852,tennis ball,1.0,True,0.03137257695198059,0.017923936247825623,0.1411297319786502,0.24232608079910278,0.33910372853279114
583,n02102040,217,English springer,217,English springer,0.26401475071907043,264,Cardigan,0.999970555305481,True,0.03137257695198059,0.01789971999824047,0.302215178947233,0.20332865417003632,0.2933836877346039
584,n02102040,217,English springer,217,English springer,0.5007032752037048,700,paper towel,0.9204978942871094,True,0.03137257695198059,0.017896102741360664,0.29291270477443954,0.15951095521450043,0.535784125328064
585,n02102040,217,English springer,217,English springer,0.1880866289138794,200,Tibetan terrier,0.9993552565574646,True,0.03137257695198059,0.017760302871465683,0.392743412122767,0.15513703227043152,0.260304719209671
586,n02102040,217,English springer,217,English springer,0.4067583382129669,611,jigsaw puzzle,0.9999954700469971,True,0.03137257695198059,0.017688699066638947,0.29305111083514274,0.1562465876340866,0.024230580776929855
587,n02102040,217,English springer,217,English springer,0.3544362783432007,811,space heater,1.0,True,0.03137257695198059,0.017957409843802452,0.3745710793961138,0.13077518343925476,0.562294065952301
588,n02102040,217,English springer,217,English springer,0.2357638031244278,213,Irish setter,0.9999840259552002,True,0.03137257695198059,0.01782519370317459,0.42163685456538813,0.1172938346862793,0.03354585915803909
589,n02102040,217,English springer,217,English springer,0.4265997111797333,722,ping-pong ball,1.0,True,0.03137257695198059,0.018123842775821686,0.09946913626529949,0.23880362510681152,0.0
590,n02102040,217,English springer,217,English springer,0.45617419481277466,169,borzoi,0.9999366998672485,True,0.03137257695198059,0.017865287140011787,0.040892596912766845,0.3439805209636688,0.000250631186645478
591,n02102040,217,English springer,217,English springer,0.21587248146533966,216,clumber,0.9999971389770508,True,0.03137257695198059,0.018444126471877098,0.3400301857925948,0.16103221476078033,0.003176002064719796
592,n02102040,217,English springer,217,English springer,0.30469346046447754,155,Shih-Tzu,0.9923845529556274,True,0.03137257695198059,0.017810989171266556,0.11419168817688745,0.238302081823349,0.15159156918525696
593,n02102040,217,English springer,217,English springer,0.38618263602256775,210,German short-haired pointer,0.999880313873291,True,0.03137257695198059,0.018325386568903923,0.17619100871857418,0.18558348715305328,0.008305118419229984
594,n02102040,217,English springer,217,English springer,0.8442146182060242,361,skunk,0.9999423027038574,True,0.03137257695198059,0.017638789489865303,0.4209617869971467,0.11741460114717484,0.7176615595817566
595,n02102040,217,English springer,217,English springer,0.44720911979675293,241,EntleBucher,0.9999990463256836,True,0.03137257695198059,0.018305784091353416,0.5925273399726633,0.06987461447715759,0.9099283814430237
596,n02102040,217,English springer,217,English springer,0.5257602334022522,216,clumber,0.9999496936798096,True,0.03137257695198059,0.017818404361605644,0.07047002418775407,0.2734280526638031,0.06800226122140884
597,n02102040,217,English springer,217,English springer,0.5246608257293701,218,Welsh springer spaniel,0.999402642250061,True,0.03137257695198059,0.018240131437778473,0.3391133649835262,0.13278229534626007,0.24587979912757874
598,n02102040,217,English springer,217,English springer,0.45200973749160767,151,Chihuahua,0.9999408721923828,True,0.03137257695198059,0.017779726535081863,0.03068480049761583,0.2408742904663086,0.0059155626222491264
599,n02102040,217,English springer,217,English springer,0.36473414301872253,220,Sussex spaniel,0.9977878332138062,True,0.03137257695198059,0.017916494980454445,0.21764707211855056,0.26032793521881104,0.2575516700744629
600,n02102040,217,English springer,217,English springer,0.41339606046676636,700,paper towel,0.9999769926071167,True,0.03137257695198059,0.017714591696858406,0.4282922451754762,0.10082671046257019,0.8480429649353027
601,n02102040,217,English springer,217,English springer,0.3432517945766449,218,Welsh springer spaniel,0.9999991655349731,True,0.03137257695198059,0.018045706674456596,0.16340608094915068,0.23060575127601624,0.1769026815891266
602,n02102040,217,English springer,217,English springer,0.21380917727947235,646,maze,1.0,True,0.03137257695198059,0.01790102757513523,0.5204539482486604,0.1120440810918808,0.04266299679875374
603,n02102040,217,English springer,217,English springer,0.17444230616092682,213,Irish setter,0.9997419714927673,True,0.03137257695198059,0.01826932653784752,0.20221760805033576,0.1817062348127365,0.0019263240974396467
604,n02102040,217,English springer,217,English springer,0.6367773413658142,204,Lhasa,0.9998762607574463,True,0.03137257695198059,0.01783609762787819,0.29751455135459703,0.19394256174564362,0.03150231018662453
605,n02102040,217,English springer,217,English springer,0.5181052088737488,244,Tibetan mastiff,0.9978201389312744,True,0.03137257695198059,0.01794288493692875,0.24632815001192881,0.16010704636573792,0.0
606,n02102040,217,English springer,217,English springer,0.2786668837070465,204,Lhasa,0.9912494421005249,True,0.03137257695198059,0.018238291144371033,0.42424008525357076,0.16140656173229218,0.028457263484597206
607,n02102040,217,English springer,217,English springer,0.3293928802013397,241,EntleBucher,0.9999432563781738,True,0.03137257695198059,0.017804013565182686,0.47163243268832794,0.20087043941020966,0.7663300037384033
608,n02102040,217,English springer,217,English springer,0.21024952828884125,156,Blenheim spaniel,0.9997981190681458,True,0.03137257695198059,0.01783044822514057,0.29128186933791195,0.17372295260429382,0.17466942965984344
609,n02102040,217,English springer,217,English springer,0.37831613421440125,700,paper towel,0.9999759197235107,True,0.03137257695198059,0.017773356288671494,0.3244031203686484,0.15905560553073883,0.4126885235309601
610,n02102040,217,English springer,217,English springer,0.34347590804100037,161,basset,0.9999306201934814,True,0.03137257695198059,0.018157128244638443,0.23427648362531484,0.18753516674041748,0.1891922950744629
611,n02102040,217,English springer,217,English springer,0.24509944021701813,263,Pembroke,0.9924885034561157,True,0.03137257695198059,0.017845455557107925,0.39795442584824114,0.13884957134723663,0.025163570418953896
612,n02102040,217,English springer,217,English springer,0.33674219250679016,155,Shih-Tzu,0.9995936751365662,True,0.03137257695198059,0.018530867993831635,0.28271551604603345,0.15391959249973297,0.5012572407722473
613,n02102040,217,English springer,217,English springer,0.5037984251976013,805,soccer ball,0.9999990463256836,True,0.03137257695198059,0.017590664327144623,0.2779785095431129,0.12478712946176529,0.02253037504851818
614,n02102040,217,English springer,217,English springer,0.4461577534675598,898,water bottle,0.999998927116394,True,0.03137257695198059,0.018311211839318275,0.2864221108769453,0.1267080008983612,0.2833448052406311
615,n02102040,217,English springer,217,English springer,0.3926644027233124,239,Bernese mountain dog,0.984478771686554,True,0.03137257695198059,0.017939457669854164,0.2299511082710677,0.21703439950942993,0.2896779179573059
616,n02102040,217,English springer,217,English springer,0.5449234247207642,164,bluetick,0.9999568462371826,True,0.03137257695198059,0.017794722691178322,0.4206248678405611,0.08460404723882675,0.8675228953361511
617,n02102040,217,English springer,217,English springer,0.5427332520484924,156,Blenheim spaniel,0.9999562501907349,True,0.03137257695198059,0.01814252696931362,0.11698217784967839,0.22901597619056702,0.09886083751916885
618,n02102040,217,English springer,217,English springer,0.25992289185523987,161,basset,0.9995468258857727,True,0.03137257695198059,0.01793055050075054,0.3702561369013606,0.11390462517738342,0.6647020578384399
619,n02102040,217,English springer,217,English springer,0.3961280882358551,239,Bernese mountain dog,0.9992085099220276,True,0.03137257695198059,0.018146071583032608,0.24640353298636328,0.21605561673641205,0.45015978813171387
620,n02102040,217,English springer,217,English springer,0.32208845019340515,204,Lhasa,0.9998231530189514,True,0.03137257695198059,0.01821053959429264,0.4519124295038078,0.14127357304096222,0.5420103073120117
621,n02102040,217,English springer,217,English springer,0.455178827047348,263,Pembroke,0.9997888207435608,True,0.03137257695198059,0.01793135702610016,0.3075517416875195,0.1736813187599182,0.44632458686828613
622,n02102040,217,English springer,217,English springer,0.5200176239013672,206,curly-coated retriever,0.9979356527328491,True,0.03137257695198059,0.018134204670786858,0.14286794653209095,0.186168372631073,0.07080303132534027
623,n02102040,217,English springer,217,English springer,0.44167301058769226,267,standard poodle,0.9935374855995178,True,0.03137257695198059,0.017697997391223907,0.13970505944265268,0.29360315203666687,0.08985912054777145
624,n02102040,217,English springer,217,English springer,0.2324308604001999,214,Gordon setter,0.9996138215065002,True,0.03137257695198059,0.017928646877408028,0.21954298050942084,0.2006739377975464,0.0
625,n02102040,217,English springer,217,English springer,0.40109115839004517,256,Newfoundland,0.999941349029541,True,0.03137257695198059,0.01806792803108692,0.26329109450286703,0.17372336983680725,0.310014933347702
626,n02102040,217,English springer,217,English springer,0.3949110209941864,169,borzoi,0.9998372793197632,True,0.03137257695198059,0.017651060596108437,0.18903869222313766,0.21463903784751892,0.11032187193632126
627,n02102040,217,English springer,217,English springer,0.5015579462051392,489,chainlink fence,0.9999804496765137,True,0.03137257695198059,0.01817452162504196,0.2830677236928111,0.14495351910591125,0.0
628,n02102040,217,English springer,217,English springer,0.4433269500732422,230,Shetland sheepdog,0.997432291507721,True,0.03137257695198059,0.017664704471826553,0.20981656190507128,0.24447080492973328,0.16365543007850647
629,n02102040,217,English springer,217,English springer,0.23160965740680695,231,collie,0.3851279616355896,True,0.03137257695198059,0.01773018389940262,0.11157120659247681,0.22012120485305786,0.017148900777101517
630,n02102040,217,English springer,217,English springer,0.29269638657569885,199,Scotch terrier,0.9991388320922852,True,0.03137257695198059,0.017583699896931648,0.27886167284613506,0.17312286794185638,0.167526513338089
631,n02102040,217,English springer,217,English springer,0.3489952087402344,264,Cardigan,0.9628960490226746,True,0.03137257695198059,0.017438411712646484,0.118730730050035,0.22661477327346802,0.265742689371109
633,n02102040,217,English springer,217,English springer,0.32771411538124084,257,Great Pyrenees,0.999643087387085,True,0.03137257695198059,0.01843993552029133,0.34900229998794147,0.14946158230304718,0.0441824272274971
634,n02102040,217,English springer,217,English springer,0.355419784784317,200,Tibetan terrier,0.9999245405197144,True,0.03137257695198059,0.017969639971852303,0.4121905682509941,0.10534852743148804,0.7806004881858826
635,n02102040,217,English springer,217,English springer,0.49850162863731384,406,altar,0.9999995231628418,True,0.03137257695198059,0.01813652366399765,0.19517613227795402,0.12239107489585876,0.012006953358650208
636,n02102040,217,English springer,217,English springer,0.3174801170825958,241,EntleBucher,0.9999971389770508,True,0.03137257695198059,0.018543817102909088,0.6545211639804076,0.14021936058998108,0.9264293313026428
637,n02102040,217,English springer,217,English springer,0.35853397846221924,267,standard poodle,0.9999580383300781,True,0.03137257695198059,0.018655186519026756,0.1881409895684904,0.23107460141181946,0.5037241578102112
638,n02102040,217,English springer,217,English springer,0.3207786977291107,212,English setter,0.9999804496765137,True,0.03137257695198059,0.017603082582354546,0.19890561747332958,0.20988279581069946,0.3217708468437195
639,n02102040,217,English springer,217,English springer,0.33877089619636536,151,Chihuahua,0.9975524544715881,True,0.03137257695198059,0.01773797906935215,0.27462621856812625,0.2129528522491455,0.044074781239032745
640,n02102040,217,English springer,217,English springer,0.5989915132522583,539,doormat,1.0,True,0.03137257695198059,0.01774396374821663,0.3706070610749597,0.10592035204172134,0.6658647060394287
641,n02102040,217,English springer,217,English springer,0.30081868171691895,999,toilet tissue,0.8315281271934509,True,0.03137257695198059,0.018293386325240135,0.26985564579638144,0.1325739622116089,0.0
642,n02102040,217,English springer,217,English springer,0.4164060354232788,232,Border collie,0.9260507225990295,True,0.03137257695198059,0.017748620361089706,0.37081837113181915,0.1135096549987793,0.18644651770591736
643,n02102040,217,English springer,217,English springer,0.3370748460292816,232,Border collie,0.9956327080726624,True,0.03137257695198059,0.01816760003566742,0.33174843025657724,0.19440296292304993,0.16802863776683807
644,n02102040,217,English springer,217,English springer,0.46378904581069946,239,Bernese mountain dog,0.9665460586547852,True,0.03137257695198059,0.01774025335907936,0.5050742501509918,0.07850108295679092,0.5318126678466797
645,n02102040,217,English springer,217,English springer,0.7406362891197205,244,Tibetan mastiff,0.9999958276748657,True,0.03137257695198059,0.01779271848499775,0.27512949558295025,0.18064627051353455,0.3402024507522583
646,n02102040,217,English springer,217,English springer,0.588544487953186,244,Tibetan mastiff,0.9992316961288452,True,0.03137257695198059,0.017948618158698082,0.08079681947697823,0.31100520491600037,0.0
647,n02102040,217,English springer,217,English springer,0.28253814578056335,36,terrapin,0.9449543356895447,True,0.03137257695198059,0.017911024391651154,0.32959900388946795,0.13547709584236145,0.3737160563468933
648,n02102040,217,English springer,217,English springer,0.19631771743297577,216,clumber,0.997996985912323,True,0.03137257695198059,0.017710750922560692,0.130682542300321,0.23671507835388184,0.12192471325397491
650,n02102040,217,English springer,217,English springer,0.45806992053985596,232,Border collie,0.8950272798538208,True,0.03137257695198059,0.017854949459433556,0.06407568240848663,0.2743203341960907,0.026657704263925552
651,n02102040,217,English springer,217,English springer,0.6177360415458679,264,Cardigan,0.9999587535858154,True,0.03137257695198059,0.01781626045703888,0.0749707942023536,0.3356229364871979,0.01696821115911007
652,n02102040,217,English springer,217,English springer,0.3403109312057495,267,standard poodle,0.9995003938674927,True,0.03137257695198059,0.01781783066689968,0.38549601313373916,0.12751410901546478,0.3748745918273926
653,n02102040,217,English springer,217,English springer,0.3952326476573944,241,EntleBucher,1.0,True,0.03137257695198059,0.01824958622455597,0.45924695092131307,0.2779177725315094,0.8065496683120728
654,n02102040,217,English springer,217,English springer,0.5234240293502808,155,Shih-Tzu,0.9977165460586548,True,0.03137257695198059,0.017911620438098907,0.1651629183752049,0.24820365011692047,0.2278479039669037
655,n02102040,217,English springer,217,English springer,0.505526065826416,700,paper towel,0.9997275471687317,True,0.03137257695198059,0.01787668652832508,0.16218995717115062,0.17179331183433533,0.34049421548843384
656,n02102040,217,English springer,217,English springer,0.5820019841194153,257,Great Pyrenees,0.9992648959159851,True,0.03137257695198059,0.01782890595495701,0.25106556123819823,0.24325820803642273,0.41340920329093933
657,n02102040,217,English springer,217,English springer,0.599779486656189,232,Border collie,0.9164921641349792,True,0.03137257695198059,0.018218478187918663,0.22729067417676496,0.2506622076034546,0.5264006853103638
658,n02102040,217,English springer,217,English springer,0.22031013667583466,215,Brittany spaniel,0.9993131160736084,True,0.03137257695198059,0.01765027828514576,0.2697087878932412,0.18624527752399445,0.08025096356868744
659,n02102040,217,English springer,217,English springer,0.37612828612327576,856,thresher,0.9985398054122925,True,0.03137257695198059,0.017952043563127518,0.10300723463469619,0.3047178089618683,0.13444678485393524
661,n02102040,217,English springer,217,English springer,0.18580518662929535,212,English setter,0.9998732805252075,True,0.03137257695198059,0.01799444481730461,0.2088388480295621,0.15535931289196014,0.2506965696811676
662,n02102040,217,English springer,217,English springer,0.45985445380210876,539,doormat,1.0,True,0.03137257695198059,0.018091384321451187,0.18649246262442934,0.2502216100692749,0.18467402458190918
663,n02102040,217,English springer,217,English springer,0.8398758172988892,227,kelpie,0.9999749660491943,True,0.03137257695198059,0.01773303747177124,0.1502987404162531,0.2351195067167282,0.03337113559246063
664,n02102040,217,English springer,217,English springer,0.3555731475353241,700,paper towel,0.9889761209487915,True,0.03137257695198059,0.017741654068231583,0.22854888427685618,0.22435277700424194,0.02758517488837242
665,n02102040,217,English springer,217,English springer,0.43528279662132263,167,English foxhound,0.9999793767929077,True,0.03137257695198059,0.017834393307566643,0.114994659396621,0.1990252286195755,0.17640221118927002
666,n02102040,217,English springer,217,English springer,0.49408355355262756,268,Mexican hairless,0.999990701675415,True,0.03137257695198059,0.01749422959983349,0.07511509360554089,0.31538093090057373,0.06629502028226852
668,n02102040,217,English springer,217,English springer,0.6023519039154053,155,Shih-Tzu,0.9954572916030884,True,0.03137257695198059,0.018237406387925148,0.21683588594148187,0.16026434302330017,0.27764520049095154
669,n02102040,217,English springer,217,English springer,0.07624911516904831,177,Scottish deerhound,0.999344527721405,True,0.03137257695198059,0.01762109249830246,0.31006882430743793,0.1324411928653717,0.3251374363899231
670,n02102040,217,English springer,217,English springer,0.3036777377128601,691,oxygen mask,1.0,True,0.03137257695198059,0.01775519922375679,0.30561618118066325,0.19657813012599945,0.011817052960395813
671,n02102040,217,English springer,217,English springer,0.25635167956352234,215,Brittany spaniel,0.9948654770851135,True,0.03137257695198059,0.017981071025133133,0.27018399661122355,0.17581157386302948,0.5062338709831238
672,n02102040,217,English springer,217,English springer,0.30647552013397217,700,paper towel,0.5170368552207947,True,0.03137257695198059,0.017881259322166443,0.13773962438596407,0.2714656591415405,0.16179366409778595
673,n02102040,217,English springer,217,English springer,0.5499808192253113,232,Border collie,0.948373556137085,True,0.03137257695198059,0.018102407455444336,0.4243509093260339,0.15955480933189392,0.29288938641548157
674,n02102040,217,English springer,217,English springer,0.5143401026725769,231,collie,0.9189730882644653,True,0.03137257695198059,0.017869388684630394,0.3266346091171868,0.12095180153846741,0.317865788936615
675,n02102040,217,English springer,217,English springer,0.41402390599250793,157,papillon,0.9986662864685059,True,0.03137257695198059,0.01789824850857258,0.44263909099865734,0.10923261940479279,0.3126711845397949
676,n02102040,217,English springer,217,English springer,0.41297948360443115,169,borzoi,0.9996138215065002,True,0.03137257695198059,0.017715735360980034,0.1644524632070257,0.22719968855381012,0.03138182312250137
677,n02102040,217,English springer,217,English springer,0.5673462748527527,311,grasshopper,0.9712637662887573,True,0.03137257695198059,0.018205704167485237,0.37707638823887646,0.14323696494102478,0.2790241837501526
678,n02102040,217,English springer,217,English springer,0.4161352217197418,215,Brittany spaniel,0.9966842532157898,True,0.03137257695198059,0.017571263015270233,0.36395765015083326,0.18050211668014526,0.27763068675994873
679,n02102040,217,English springer,217,English springer,0.542704164981842,247,Saint Bernard,0.9007664918899536,True,0.03137257695198059,0.017695825546979904,0.1935830365787113,0.229803666472435,0.14072555303573608
680,n02102040,217,English springer,217,English springer,0.16591313481330872,361,skunk,0.9995427131652832,True,0.03137257695198059,0.01766652800142765,0.3712866779816871,0.183488667011261,0.5073922872543335
682,n02102040,217,English springer,217,English springer,0.4399121403694153,700,paper towel,0.999981164932251,True,0.03137257695198059,0.01768605224788189,0.23646409403939164,0.15330086648464203,0.1948375254869461
683,n02102040,217,English springer,217,English springer,0.33859917521476746,700,paper towel,0.9992062449455261,True,0.03137257695198059,0.01778503879904747,0.18724396344582728,0.18611490726470947,0.03850019723176956
684,n02102040,217,English springer,217,English springer,0.4919748902320862,212,English setter,0.99979168176651,True,0.03137257695198059,0.01757075823843479,0.2343311008669021,0.25328201055526733,0.4134942889213562
685,n02102040,217,English springer,217,English springer,0.47584834694862366,247,Saint Bernard,0.9479185342788696,True,0.03137257695198059,0.01773204654455185,0.22678974238269917,0.16442623734474182,0.2877989709377289
686,n02102040,217,English springer,217,English springer,0.4870283901691437,523,crutch,0.9999998807907104,True,0.03137257695198059,0.018253901973366737,0.5711638579209432,0.06739944219589233,0.6927042007446289
687,n02102040,217,English springer,217,English springer,0.5427188873291016,201,silky terrier,0.5820801854133606,True,0.03137257695198059,0.018083985894918442,0.052842525237461024,0.3346101939678192,0.0737420842051506
688,n02102040,217,English springer,217,English springer,0.23762641847133636,204,Lhasa,0.9978058934211731,True,0.03137257695198059,0.018171461299061775,0.3578425346061172,0.14223124086856842,0.0
